iter	Passed	Remaining
806	206659	109091
807	206932	108844
808	207202	108595
809	207451	108335
810	207726	108089
811	208000	107842
812	208260	107588
813	208539	107344
814	208813	107097
815	209089	106850
816	209335	106589
817	209605	106340
818	209895	106100
819	210148	105842
820	210403	105586
821	210614	105307
822	210886	105058
823	211202	104832
824	211488	104590
825	211747	104335
826	212014	104084
827	212258	103821
828	212565	103590
829	212869	103356
830	213160	103117
831	213478	102890
832	213752	102642
833	214052	102406
834	214309	102149
835	214572	101896
836	214859	101654
837	215136	101406
838	215423	101164
839	215712	100922
840	215984	100672
841	216280	100434
842	216524	100171
843	216772	99910
844	217039	99658
845	217315	99410
846	217570	99152
847	217835	98899
848	218091	98642
849	218393	98405
850	218644	98145
851	218898	97887
852	219174	97639
853	219449	97390
854	219689	97125
855	219917	96856
856	220179	96601
857	220440	96346
858	220694	96088
859	220992	95849
860	221256	95595
861	221484	95325
862	221751	95072
863	222018	94820
864	222286	94568
865	222536	94308
866	222810	94058
867	223083	93808
868	223352	93556
869	223622	93304
870	223875	93046
871	224191	92813
872	224427	92547
873	224657	92279
874	224824	91985
875	225000	91695
876	225271	91444
877	225511	91180
878	225789	90932
879	226049	90676
880	226324	90426
881	226584	90171
882	226910	89941
883	227210	89702
884	227487	89452
885	227749	89197
886	228016	88944
887	228270	88686
888	228563	88443
889	228827	88188
890	229103	87938
891	229345	87675
892	229621	87425
893	229840	87154
894	230134	86910
895	230415	86662
896	230707	86418
897	230952	86157
898	231235	85909
899	231526	85664
900	231791	85410
901	232074	85162
902	232418	84936
903	232667	84676
904	232977	84438
905	233272	84194
906	233522	83934
907	233804	83685
908	234066	83429
909	234341	83178
910	234630	82932
911	234920	82686
912	235204	82437
913	235480	82186
914	235730	81926
915	235981	81666
916	236258	81415
917	236538	81165
918	236830	80919
919	237103	80666
920	237421	80429
921	237727	80187
922	238002	79935
923	238264	79679
924	238520	79420
925	238833	79181
926	239124	78934
927	239410	78685
928	239708	78440
929	239967	78183
930	240221	77923
931	240485	77667
932	240750	77411
933	241002	77151
934	241278	76899
935	241561	76649
936	241869	76407
937	242142	76153
938	242431	75905
939	242700	75650
940	242978	75398
941	243255	75145
942	243503	74884
943	243757	74625
944	244052	74378
945	244301	74116
946	244563	73859
947	244836	73605
948	245142	73362
949	245426	73111
950	245757	72874
951	246142	72653
952	246479	72418
953	246776	72170
954	247068	71921
955	247329	71663
956	247610	71411
957	247916	71165
958	248227	70922
959	248508	70669
960	248790	70417
961	249100	70172
962	249391	69922
963	249657	69665
964	249952	69416
965	250220	69160
966	250512	68910
967	250806	68660
968	251088	68408
969	251344	68148
970	251593	67886
971	251849	67626
972	252116	67369
973	252403	67117
974	252680	66863
975	252939	66603
976	253186	66341
977	253457	66085
978	253744	65833
979	254024	65579
980	254293	65323
981	254558	65065
982	254825	64808
983	255074	64546
984	255330	64286
985	255639	64039
986	255915	63784
987	256157	63520
988	256407	63259
989	256680	63003
990	256946	62745
991	257219	62489
992	257456	62225
993	257750	61974
994	257978	61707
995	258265	61454
996	258590	61210
997	258845	60950
998	259100	60690
999	259389	60437
1000	259642	60176
1001	259885	59913
1002	260178	59662
1003	260459	59407
1004	260696	59143
1005	260970	58886
1006	261240	58629
1007	261543	58380
1008	261815	58123
1009	262115	57873
1010	262381	57614
1011	262656	57358
1012	262970	57111
1013	263237	56853
1014	263523	56599
1015	263831	56349
1016	264111	56094
1017	264409	55842
1018	264642	55577
1019	264905	55318
1020	265174	55060
1021	265461	54806
1022	265751	54553
1023	266011	54293
1024	266301	54039
1025	266575	53782
1026	266846	53525
1027	267136	53271
1028	267399	53012
1029	267646	52749
1030	267914	52491
1031	268156	52228
1032	268401	51965
1033	268678	51708
1034	268897	51441
1035	269186	51187
1036	269469	50931
1037	269739	50673
1038	270034	50420
1039	270293	50160
1040	270550	49899
1041	270825	49642
1042	271096	49384
1043	271376	49128
1044	271655	48872
1045	271895	48608
1046	272181	48353
1047	272459	48096
1048	272706	47834
1049	272965	47573
1050	273244	47317
1051	273503	47057
1052	273767	46797
1053	274094	46549
1054	274424	46300
1055	274707	46044
1056	274932	45778
1057	275211	45521
1058	275485	45263
1059	275774	45008
1060	276026	44747
1061	276332	44494
1062	276632	44240
1063	276915	43983
1064	277203	43727
1065	277485	43470
1066	277767	43214
1067	278048	42956
1068	278303	42695
1069	278584	42438
1070	278848	42178
1071	279079	41913
1072	279371	41658
1073	279671	41403
1074	279953	41146
1075	280225	40887
1076	280521	40632
1077	280813	40376
1078	281089	40118
1079	281391	39863
1080	281644	39602
1081	281887	39339
1082	282191	39084
1083	282468	38826
1084	282738	38567
1085	283033	38311
1086	283306	38052
1087	283608	37797
1088	283902	37540
1089	284164	37280
1090	284406	37017
1091	284675	36757
1092	285000	36505
1093	285277	36246
1094	285564	35989
1095	285846	35730
1096	286127	35472
1097	286412	35214
1098	286686	34955
1099	286969	34697
1100	287228	34436
1101	287519	34178
1102	287794	33919
1103	288076	33661
1104	288335	33399
1105	288590	33138
1106	288870	32879
1107	289127	32618
1108	289408	32359
1109	289689	32100
1110	289931	31837
1111	290237	31581
1112	290552	31326
1113	290820	31066
1114	291105	30807
1115	291385	30548
1116	291664	30289
1117	291944	30030
1118	292191	29767
1119	292484	29509
1120	292768	29250
1121	293043	28990
1122	293287	28728
1123	293557	28467
1124	293819	28206
1125	294114	27948
1126	294424	27692
1127	294703	27432
1128	294983	27172
1129	295255	26912
1130	295574	26656
1131	295814	26393
1132	296116	26135
1133	296369	25873
1134	296662	25614
1135	296931	25354
1136	297210	25094
1137	297503	24835
1138	297788	24576
1139	298055	24315
1140	298350	24056
1141	298647	23797
1142	298908	23536
1143	299182	23275
1144	299447	23014
1145	299733	22754
1146	300007	22494
1147	300275	22232
1148	300504	21968
1149	300795	21709
1150	301046	21447
1151	301320	21186
1152	301598	20926
1153	301837	20663
1154	302116	20402
1155	302368	20140
1156	302643	19879
1157	302917	19619
1158	303207	19359
1159	303488	19098
1160	303765	18838
1161	304015	18575
1162	304294	18315
1163	304566	18054
1164	304881	17795
1165	305174	17535
1166	305432	17273
1167	305722	17013
1168	306021	16753
1169	306307	16493
1170	306600	16233
1171	306878	15972
1172	307154	15711
1173	307400	15448
1174	307652	15186
1175	307938	14925
1176	308186	14663
1177	308434	14400
1178	308700	14138
1179	308983	13878
1180	309243	13616
1181	309480	13353
1182	309735	13091
1183	310019	12830
1184	310328	12570
1185	310588	12308
1186	310870	12047
1187	311163	11786
1188	311430	11524
1189	311722	11263
1190	311980	11001
1191	312214	10738
1192	312459	10476
1193	312726	10214
1194	313013	9953
1195	313274	9691
1196	313550	9430
1197	313851	9169
1198	314158	8908
1199	314450	8647
1200	314714	8385
1201	315003	8124
1202	315259	7861
1203	315480	7598
1204	315731	7336
1205	316037	7075
1206	316349	6814
1207	316635	6552
1208	316908	6290
1209	317177	6028
1210	317447	5767
1211	317740	5505
1212	318040	5243
1213	318301	4981
1214	318589	4719
1215	318829	4457
1216	319108	4195
1217	319358	3932
1218	319637	3670
1219	319922	3409
1220	320203	3146
1221	320482	2884
1222	320778	2622
1223	321086	2360
1224	321367	2098
1225	321670	1836
1226	321924	1574
1227	322208	1311
1228	322511	1049
1229	322787	787
1230	323062	524
1231	323276	262
1232	323585	0
